ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default"
,variation,BVL-PIZZA-CHICKEN-PARM-16,"Chicken Parmesan",1,0,visible,,,taxable,,1,,,,,,,,,0,,,21.95,,,,,,,,BVL-PIZZA-CHICKEN-PARM,,,,,,,Size,"16""",0,0,
69,variable,BVL-PIZZA-BBQ-BUFFALO,"BBQ or Buffalo Chicken",1,0,visible,,,taxable,,1,,,,,,,,,1,,,,"Stone Oven Baked",,,assets/photos/menu/pizza-bbq-buffalo.jpg,,,,,,,,,68,Size,"12"" | 16""",1,0,
,variation,BVL-PIZZA-BBQ-BUFFALO-12,"BBQ or Buffalo Chicken",1,0,visible,,,taxable,,1,,,,,,,,,0,,,15.95,,,,,,,,BVL-PIZZA-BBQ-BUFFALO,,,,,,,Size,"12""",0,0,
,variation,BVL-PIZZA-BBQ-BUFFALO-16,"BBQ or Buffalo Chicken",1,0,visible,,,taxable,,1,,,,,,,,,0,,,21.95,,,,,,,,BVL-PIZZA-BBQ-BUFFALO,,,,,,,Size,"16""",0,0,
70,variable,BVL-PIZZA-VEGGIE,"Vegetarian Lover's",1,0,visible,"Peppers, onions, mushrooms & olives","Peppers, onions, mushrooms & olives",taxable,,1,,,,,,,,,1,,,,"Stone Oven Baked",,,assets/photos/menu/pizza-veggie.jpg,,,,,,,,,69,Size,"12"" | 16""",1,0,
,variation,BVL-PIZZA-VEGGIE-12,"Vegetarian Lover's",1,0,visible,,,taxable,,1,,,,,,,,,0,,,12.95,,,,,,,,BVL-PIZZA-VEGGIE,,,,,,,Size,"12""",0,0,
,variation,BVL-PIZZA-VEGGIE-16,"Vegetarian Lover's",1,0,visible,,,taxable,,1,,,,,,,,,0,,,19.95,,,,,,,,BVL-PIZZA-VEGGIE,,,,,,,Size,"16""",0,0,
71,variable,BVL-PIZZA-PHILLY,"Philly Cheesesteak",1,0,visible,"Sautéed beef, onions, peppers, mushrooms & mozzarella cheese topped with American cheese","Sautéed beef, onions, peppers, mushrooms & mozzarella cheese topped with American cheese",taxable,,1,,,,,,,,,1,,,,"Stone Oven Baked",,,assets/photos/menu/pizza-philly.jpg,,,,,,,,,70,Size,"12"" | 16""",1,0,
,variation,BVL-PIZZA-PHILLY-12,"Philly Cheesesteak",1,0,visible,,,taxable,,1,,,,,,,,,0,,,15.95,,,,,,,,BVL-PIZZA-PHILLY,,,,,,,Size,"12""",0,0,
,variation,BVL-PIZZA-PHILLY-16,"Philly Cheesesteak",1,0,visible,,,taxable,,1,,,,,,,,,0,,,23.95,,,,,,,,BVL-PIZZA-PHILLY,,,,,,,Size,"16""",0,0,
72,variable,BVL-PIZZA-BVILLE-SPECIAL,"B'Ville Special",1,0,visible,"Shawarma chicken, lettuce, tomato, onion & parsley with garlic sauce drizzle","Shawarma chicken, lettuce, tomato, onion & parsley with garlic sauce drizzle",taxable,,1,,,,,,,,,1,,,,"Stone Oven Baked",,,assets/photos/menu/pizza-bville-special.jpg,,,,,,,,,71,Size,"12"" | 16""",1,0,
,variation,BVL-PIZZA-BVILLE-SPECIAL-12,"B'Ville Special",1,0,visible,,,taxable,,1,,,,,,,,,0,,,14.95,,,,,,,,BVL-PIZZA-BVILLE-SPECIAL,,,,,,,Size,"12""",0,0,
,variation,BVL-PIZZA-BVILLE-SPECIAL-16,"B'Ville Special",1,0,visible,,,taxable,,1,,,,,,,,,0,,,20.95,,,,,,,,BVL-PIZZA-BVILLE-SPECIAL,,,,,,,Size,"16""",0,0,
73,variable,BVL-PIZZA-THAI-CHILI,"Sesame Thai Chili",1,0,visible,"Thai chili spread topped with sesame chicken, mozzarella and garnished with ranch dressing","Thai chili spread topped with sesame chicken, mozzarella and garnished with ranch dressing",taxable,,1,,,,,,,,,1,,,,"Stone Oven Baked",,,assets/photos/menu/pizza-thai-chili.jpg,,,,,,,,,72,Size,"12"" | 16""",1,0,
,variation,BVL-PIZZA-THAI-CHILI-12,"Sesame Thai Chili",1,0,visible,,,taxable,,1,,,,,,,,,0,,,14.95,,,,,,,,BVL-PIZZA-THAI-CHILI,,,,,,,Size,"12""",0,0,
,variation,BVL-PIZZA-THAI-CHILI-16,"Sesame Thai Chili",1,0,visible,,,taxable,,1,,,,,,,,,0,,,22.95,,,,,,,,BVL-PIZZA-THAI-CHILI,,,,,,,Size,"16""",0,0,
74,variable,BVL-PIZZA-DON-POMODORO,"Don Pomodoro",1,0,visible,"Mozzarella, fresh plum tomatoes, fresh basil garnished with grated pecorino cheese","Mozzarella, fresh plum tomatoes, fresh basil garnished with grated pecorino cheese",taxable,,1,,,,,,,,,1,,,,"Stone Oven Baked",,,assets/photos/menu/pizza-don-pomodoro.jpg,,,,,,,,,73,Size,"12"" | 16""",1,0,
,variation,BVL-PIZZA-DON-POMODORO-12,"Don Pomodoro",1,0,visible,,,taxable,,1,,,,,,,,,0,,,13.95,,,,,,,,BVL-PIZZA-DON-POMODORO,,,,,,,Size,"12""",0,0,
,variation,BVL-PIZZA-DON-POMODORO-16,"Don Pomodoro",1,0,visible,,,taxable,,1,,,,,,,,,0,,,17.95,,,,,,,,BVL-PIZZA-DON-POMODORO,,,,,,,Size,"16""",0,0,
75,variable,BVL-PIZZA-COMBINATION,Combination,1,0,visible,"Pepperoni, sausage, mushroom, onion & peppers","Pepperoni, sausage, mushroom, onion & peppers",taxable,,1,,,,,,,,,1,,,,"Stone Oven Baked",,,assets/photos/menu/pizza-combination.jpg,,,,,,,,,74,Size,"12"" | 16""",1,0,
,variation,BVL-PIZZA-COMBINATION-12,Combination,1,0,visible,,,taxable,,1,,,,,,,,,0,,,14.95,,,,,,,,BVL-PIZZA-COMBINATION,,,,,,,Size,"12""",0,0,
,variation,BVL-PIZZA-COMBINATION-16,Combination,1,0,visible,,,taxable,,1,,,,,,,,,0,,,22.95,,,,,,,,BVL-PIZZA-COMBINATION,,,,,,,Size,"16""",0,0,
76,simple,BVL-PLATTERS-SHRIMP-KABABS,"Char-Grilled Shrimp Kababs",1,0,visible,"Served with house salad","Served with house salad",taxable,,1,,,,,,,,,1,,,17.95,Headlines,,,assets/photos/menu/platters-shrimp-kababs.jpg,,,,,,,,,75
77,simple,BVL-PLATTERS-SALMON,"Norwegian Salmon",1,0,visible,"Fresh, hand-cut, lightly seasoned & grilled salmon served with house salad","Fresh, hand-cut, lightly seasoned & grilled salmon served with house salad",taxable,,1,,,,,,,,,1,,,16.95,Headlines,,,assets/photos/menu/platters-salmon.jpg,,,,,,,,,76
78,simple,BVL-PLATTERS-GYRO,Gyro,1,0,visible,"Sliced fresh lamb served with tzatziki sauce, rice & house salad","Sliced fresh lamb served with tzatziki sauce, rice & house salad",taxable,,1,,,,,,,,,1,,,14.95,Headlines,,,assets/photos/menu/platters-gyro.jpg,,,,,,,,,77
79,simple,BVL-PLATTERS-FALAFEL,"Falafel Platter",1,0,visible,"Ground chick peas, onions, garlic, parsley, & our secret spice blend, served with tahini sauce, rice & house salad","Ground chick peas, onions, garlic, parsley, & our secret spice blend, served with tahini sauce, rice & house salad",taxable,,1,,,,,,,,,1,,,12.95,Headlines,,,assets/photos/menu/platters-falafel.jpg,,,,,,,,,78
80,simple,BVL-PLATTERS-CHICKEN-KABAB,"Chicken Kabab",1,0,visible,"Char-grilled marinated chicken breast served with rice, salad and topped with sautéed onions & peppers","Char-grilled marinated chicken breast served with rice, salad and topped with sautéed onions & peppers",taxable,,1,,,,,,,,,1,,,14.95,Headlines,,,assets/photos/menu/platters-chicken-kabab.jpg,,,,,,,,,79
81,simple,BVL-PLATTERS-CHICKEN-GYRO,"Chicken Gyro",1,0,visible,"Greek-style sliced chicken breast with peppers & onions, served with rice, salad & tzatziki sauce","Greek-style sliced chicken breast with peppers & onions, served with rice, salad & tzatziki sauce",taxable,,1,,,,,,,,,1,,,14.95,Headlines,,,assets/photos/menu/platters-chicken-gyro.jpg,,,,,,,,,80
82,simple,BVL-PLATTERS-SHAWARMA,Shawarma,1,0,visible,"Marinated & thinly sliced chicken breast with sautéed peppers & onions. Served with rice, salad & garlic sauce","Marinated & thinly sliced chicken breast with sautéed peppers & onions. Served with rice, salad & garlic sauce",taxable,,1,,,,,,,,,1,,,14.95,Headlines,,,assets/photos/menu/platters-shawarma.jpg,,,,,,,,,81
83,simple,BVL-PLATTERS-CHICKEN-PARM,"Chicken Parmesan",1,0,visible,"Breaded chicken breast topped with our homemade marinara sauce & mozzarella, served over pasta","Breaded chicken breast topped with our homemade marinara sauce & mozzarella, served over pasta",taxable,,1,,,,,,,,,1,,,15.95,Headlines,,,assets/photos/menu/platters-chicken-parm.jpg,,,,,,,,,82
84,simple,BVL-PLATTERS-QUESADILLA,"Chicken Quesadilla",1,0,visible,"Sautéed marinated chicken with onions & peppers","Sautéed marinated chicken with onions & peppers",taxable,,1,,,,,,,,,1,,,11.95,Headlines,,,assets/photos/menu/platters-quesadilla.jpg,,,,,,,,,83
85,simple,BVL-PLATTERS-SAUSAGE-PEPPERS,"Sausage, Peppers & Onion Parmesan",1,0,visible,,,taxable,,1,,,,,,,,,1,,,12.95,Headlines,,,assets/photos/menu/platters-sausage-peppers.jpg,,,,,,,,,84
86,simple,BVL-PLATTERS-EGGPLANT-PARM,"Eggplant Parmesan",1,0,visible,"Eggplant cutlets, marinara & mozzarella cheese, topped with grated pecorino","Eggplant cutlets, marinara & mozzarella cheese, topped with grated pecorino",taxable,,1,,,,,,,,,1,,,12.95,Headlines,,,assets/photos/menu/platters-eggplant-parm.jpg,,,,,,,,,85
87,simple,BVL-KIDS-GRILLED-CHEESE,"Grilled Cheese",1,0,visible,"Choice of fries or broccoli","Choice of fries or broccoli",taxable,,1,,,,,,,,,1,,,7.95,"Kids Menu",,,assets/photos/menu/kids-grilled-cheese.jpg,,,,,,,,,86
88,simple,BVL-KIDS-TENDERS,"Chicken Tenders",1,0,visible,"Choice of fries or broccoli","Choice of fries or broccoli",taxable,,1,,,,,,,,,1,,,7.95,"Kids Menu",,,assets/photos/menu/kids-tenders.jpg,,,,,,,,,87
89,simple,BVL-KIDS-HOT-DOG,"Hot Dog",1,0,visible,"Choice of fries or broccoli","Choice of fries or broccoli",taxable,,1,,,,,,,,,1,,,7.95,"Kids Menu",,,assets/photos/menu/kids-hot-dog.jpg,,,,,,,,,88
90,simple,BVL-KIDS-MAC-CHEESE,"Mac & Cheese",1,0,visible,"Not served with a side","Not served with a side",taxable,,1,,,,,,,,,1,,,7.95,"Kids Menu",,,assets/photos/menu/kids-mac-cheese.jpg,,,,,,,,,89
91,simple,BVL-KIDS-PASTA,"Pasta with Butter or Marinara",1,0,visible,"Not served with a side","Not served with a side",taxable,,1,,,,,,,,,1,,,7.95,"Kids Menu",,,assets/photos/menu/kids-pasta.jpg,,,,,,,,,90
92,simple,BVL-DESSERTS-GELATO-YOGURT-BERRIES,"Coppa Yogurt & Berries",1,0,visible,"Yogurt gelato swirled together with mixed berry sauce, topped with blueberries and currants","Yogurt gelato swirled together with mixed berry sauce, topped with blueberries and currants",taxable,,1,,,,,,,,,1,,,5.95,"Sweet Endings",,,assets/photos/gelato-yogurt-berries.png,,,,,,,,,91
93,simple,BVL-DESSERTS-GELATO-CREME-BRULEE,"Espresso Creme Brulee",1,0,visible,"Creamy custard flavored with espresso, topped with caramelized sugar","Creamy custard flavored with espresso, topped with caramelized sugar",taxable,,1,,,,,,,,,1,,,5.95,"Sweet Endings",,,assets/photos/gelato-creme-brulee.png,,,,,,,,,92
94,simple,BVL-DESSERTS-GELATO-MASCARPONE,"Coppa Mascarpone",1,0,visible,"A chocolate cream followed by a smooth mascarpone cream, topped with Amaretto cookie crumbs and chocolate curls","A chocolate cream followed by a smooth mascarpone cream, topped with Amaretto cookie crumbs and chocolate curls",taxable,,1,,,,,,,,,1,,,5.95,"Sweet Endings",,,assets/photos/gelato-mascarpone.png,,,,,,,,,93
95,simple,BVL-DESSERTS-GELATO-LIMONCELLO,"Limoncello Flute",1,0,visible,"Refreshing lemon gelato made with lemons from Sicily, swirled together with Limoncello sauce","Refreshing lemon gelato made with lemons from Sicily, swirled together with Limoncello sauce",taxable,,1,,,,,,,,,1,,,5.95,"Sweet Endings",,,assets/photos/gelato-limoncello.png,,,,,,,,,94
96,simple,BVL-DESSERTS-GELATO-HAZELNUT,"Hazelnut Chocolate Flute",1,0,visible,"Smooth hazelnut gelato swirled with rich chocolate sauce presented in a flute glass","Smooth hazelnut gelato swirled with rich chocolate sauce presented in a flute glass",taxable,,1,,,,,,,,,1,,,5.95,"Sweet Endings",,,assets/photos/gelato-hazelnut.png,,,,,,,,,95
97,simple,BVL-DESSERTS-GELATO-SPAGNOLA,"Coppa Spagnola",1,0,visible,"Vanilla and Amarena cherry gelato swirled together, topped with real Amarena cherries","Vanilla and Amarena cherry gelato swirled together, topped with real Amarena cherries",taxable,,1,,,,,,,,,1,,,5.95,"Sweet Endings",,,assets/photos/gelato-spagnola.png,,,,,,,,,96
98,simple,BVL-DESSERTS-GELATO-STRACCIATELLA,"Coppa Stracciatella",1,0,visible,"Chocolate chip gelato swirled together with chocolate syrup, topped with cocoa powder and hazelnuts","Chocolate chip gelato swirled together with chocolate syrup, topped with cocoa powder and hazelnuts",taxable,,1,,,,,,,,,1,,,5.95,"Sweet Endings",,,assets/photos/gelato-stracciatella.png,,,,,,,,,97
99,simple,BVL-DESSERTS-GELATO-PISTACHIO,"Coppa Pistachio",1,0,visible,"Custard gelato swirled with chocolate and pistachio gelato topped with praline pistachios","Custard gelato swirled with chocolate and pistachio gelato topped with praline pistachios",taxable,,1,,,,,,,,,1,,,5.95,"Sweet Endings",,,assets/photos/gelato-pistachio.png,,,,,,,,,98
100,simple,BVL-DESSERTS-GELATO-GUAVA,"Guava Mango Flute",1,0,visible,"Creamy tropical guava gelato swirled with sweet mango sauce","Creamy tropical guava gelato swirled with sweet mango sauce",taxable,,1,,,,,,,,,1,,,5.95,"Sweet Endings",,,assets/photos/gelato-guava.png,,,,,,,,,99
101,simple,BVL-DESSERTS-GELATO-CAFE,"Coppa Cafe",1,0,visible,"Fior di latte gelato with rich coffee and pure cocoa swirl","Fior di latte gelato with rich coffee and pure cocoa swirl",taxable,,1,,,,,,,,,1,,,5.95,"Sweet Endings",,,assets/photos/gelato-cafe.png,,,,,,,,,100
102,simple,BVL-DESSERTS-GELATO-ESPRESSO,"Coppa Catalana",1,0,visible,"Creamy custard topped with caramelized sugar","Creamy custard topped with caramelized sugar",taxable,,1,,,,,,,,,1,,,5.95,"Sweet Endings",,,assets/photos/gelato-espresso.png,,,,,,,,,101
103,simple,BVL-DRINKS-ROBUST-HOUSE-BLEND,"Robust House Blend",1,0,visible,"Dark roast, smooth finish","Dark roast, smooth finish",taxable,,1,,,,,,,,,1,,,2.99,"Cafe Robust",,,assets/photos/coffee.jpg,,,,,,,,,102
104,simple,BVL-DRINKS-ESPRESSO,Espresso,1,0,visible,"Single or double shot","Single or double shot",taxable,,1,,,,,,,,,1,,,2.49,"Cafe Robust",,,assets/photos/coffee.jpg,,,,,,,,,103
105,simple,BVL-DRINKS-CAPPUCCINO,Cappuccino,1,0,visible,"Steamed milk, thick foam","Steamed milk, thick foam",taxable,,1,,,,,,,,,1,,,4.49,"Cafe Robust",,,assets/photos/coffee.jpg,,,,,,,,,104
106,simple,BVL-DRINKS-LATTE,Latte,1,0,visible,"Espresso with steamed milk","Espresso with steamed milk",taxable,,1,,,,,,,,,1,,,4.99,"Cafe Robust",,,assets/photos/coffee.jpg,,,,,,,,,105
107,simple,BVL-DRINKS-COLD-BREW,"Cold Brew",1,0,visible,"Slow-steeped, served over ice","Slow-steeped, served over ice",taxable,,1,,,,,,,,,1,,,4.49,"Cafe Robust",,,assets/photos/coffee.jpg,,,,,,,,,106
108,simple,BVL-DRINKS-SEASONAL-SPECIAL,"Seasonal Special",1,0,visible,"Ask your barista","Ask your barista",taxable,,1,,,,,,,,,1,,,5.49,"Cafe Robust",,,assets/photos/coffee.jpg,,,,,,,,,107
